작품명,방송일자,시청률,방영연도,월,일,회차,연속방송
청일전자 미쓰리,2019-10-17,2.495,2019,10,17,8,1
청일전자 미쓰리,2019-10-23,2.448,2019,10,23,9,1
청일전자 미쓰리,2019-10-24,2.333,2019,10,24,10,1
청일전자 미쓰리,2019-10-30,2.611,2019,10,30,11,1
청일전자 미쓰리,2019-10-31,2.913,2019,10,31,12,1
청일전자 미쓰리,2019-11-06,2.779,2019,11,6,13,1
청일전자 미쓰리,2019-11-07,2.827,2019,11,7,14,1
청일전자 미쓰리,2019-11-13,2.493,2019,11,13,15,1
청일전자 미쓰리,2019-11-14,3.902,2019,11,14,16,1
청춘기록,2020-09-07,6.362,2020,9,7,1,1
청춘기록,2020-09-08,6.802,2020,9,8,2,1
청춘기록,2020-09-14,7.2,2020,9,14,3,1
청춘기록,2020-09-15,7.823,2020,9,15,4,1
청춘기록,2020-09-21,7.801,2020,9,21,5,1
청춘기록,2020-09-22,6.995,2020,9,22,6,1
청춘기록,2020-09-28,7.73,2020,9,28,7,1
청춘기록,2020-09-29,7.734,2020,9,29,8,1
청춘기록,2020-10-05,7.404,2020,10,5,9,1
청춘기록,2020-10-06,8.238,2020,10,6,10,1
청춘기록,2020-10-12,8.262,2020,10,12,11,1
청춘기록,2020-10-13,7.798,2020,10,13,12,1
청춘기록,2020-10-19,7.76,2020,10,19,13,1
청춘기록,2020-10-20,7.772,2020,10,20,14,1
청춘기록,2020-10-26,7.625,2020,10,26,15,1
청춘기록,2020-10-27,8.74,2020,10,27,16,1
청춘월담,2023-02-06,4.219,2023,2,6,1,1
청춘월담,2023-02-07,3.572,2023,2,7,2,1
청춘월담,2023-02-13,3.717,2023,2,13,3,1
청춘월담,2023-02-14,3.619,2023,2,14,4,1
청춘월담,2023-02-20,3.556,2023,2,20,5,1
청춘월담,2023-02-21,3.374,2023,2,21,6,1
청춘월담,2023-02-27,3.356,2023,2,27,7,1
청춘월담,2023-02-28,3.607,2023,2,28,8,1
청춘월담,2023-03-06,3.287,2023,3,6,9,1
청춘월담,2023-03-07,3.413,2023,3,7,10,1
청춘월담,2023-03-13,3.598,2023,3,13,11,1
청춘월담,2023-03-14,3.651,2023,3,14,12,1
청춘월담,2023-03-20,3.789,2023,3,20,13,1
청춘월담,2023-03-21,3.825,2023,3,21,14,1
청춘월담,2023-03-27,3.785,2023,3,27,15,1
청춘월담,2023-03-28,3.242,2023,3,28,16,1
청춘월담,2023-04-03,3.869,2023,4,3,17,1
청춘월담,2023-04-04,3.83,2023,4,4,18,1
청춘월담,2023-04-10,3.74,2023,4,10,19,1
청춘월담,2023-04-11,4.877,2023,4,11,20,1
초면에 사랑합니다,2019-05-06,3.4000000000000004,2019,5,6,1,2
초면에 사랑합니다,2019-05-07,3.3,2019,5,7,2,2
초면에 사랑합니다,2019-05-13,3.1,2019,5,13,3,2
초면에 사랑합니다,2019-05-14,3.25,2019,5,14,4,2
초면에 사랑합니다,2019-05-20,3.2,2019,5,20,5,2
초면에 사랑합니다,2019-05-21,3.1500000000000004,2019,5,21,6,2
초면에 사랑합니다,2019-05-27,3.15,2019,5,27,7,2
초면에 사랑합니다,2019-05-28,3.0,2019,5,28,8,2
초면에 사랑합니다,2019-06-03,3.4000000000000004,2019,6,3,9,2
초면에 사랑합니다,2019-06-04,3.6,2019,6,4,10,2
초면에 사랑합니다,2019-06-10,3.05,2019,6,10,11,2
초면에 사랑합니다,2019-06-11,3.5,2019,6,11,12,2
초면에 사랑합니다,2019-06-17,3.4,2019,6,17,13,2
초면에 사랑합니다,2019-06-18,3.9000000000000004,2019,6,18,14,2
초면에 사랑합니다,2019-06-24,2.95,2019,6,24,15,2
초면에 사랑합니다,2019-06-25,4.25,2019,6,25,16,2
초콜릿,2019-11-29,3.475,2019,11,29,1,1
초콜릿,2019-11-30,4.364,2019,11,30,2,1
초콜릿,2019-12-06,4.316,2019,12,6,3,1
초콜릿,2019-12-07,4.603,2019,12,7,4,1
초콜릿,2019-12-13,4.372,2019,12,13,5,1
초콜릿,2019-12-14,4.173,2019,12,14,6,1
초콜릿,2019-12-20,4.265,2019,12,20,7,1
초콜릿,2019-12-21,4.23,2019,12,21,8,1
초콜릿,2019-12-27,4.142,2019,12,27,9,1
초콜릿,2019-12-28,3.812,2019,12,28,10,1
초콜릿,2020-01-03,4.177,2020,1,3,11,1
초콜릿,2020-01-04,4.205,2020,1,4,12,1
초콜릿,2020-01-10,3.804,2020,1,10,13,1
초콜릿,2020-01-11,4.215,2020,1,11,14,1
초콜릿,2020-01-17,3.778,2020,1,17,15,1
초콜릿,2020-01-18,4.579,2020,1,18,16,1
출사표,2020-07-01,3.25,2020,7,1,1,2
출사표,2020-07-02,3.25,2020,7,2,2,2
출사표,2020-07-08,2.85,2020,7,8,3,2
출사표,2020-07-09,2.8499999999999996,2020,7,9,4,2
출사표,2020-07-15,2.7,2020,7,15,5,2
출사표,2020-07-16,2.7,2020,7,16,6,2
출사표,2020-07-22,2.75,2020,7,22,7,2
출사표,2020-07-23,2.85,2020,7,23,8,2
출사표,2020-07-29,3.0,2020,7,29,9,2
출사표,2020-07-30,2.75,2020,7,30,10,2
출사표,2020-08-05,2.85,2020,8,5,11,2
출사표,2020-08-06,2.2,2020,8,6,12,2
출사표,2020-08-12,2.65,2020,8,12,13,2
출사표,2020-08-13,2.75,2020,8,13,14,2
출사표,2020-08-19,2.7,2020,8,19,15,2
출사표,2020-08-20,2.75,2020,8,20,16,2
카이로스,2020-10-26,3.2,2020,10,26,1,2
카이로스,2020-10-27,2.9000000000000004,2020,10,27,2,2
카이로스,2020-11-02,3.15,2020,11,2,3,2
카이로스,2020-11-03,3.25,2020,11,3,4,2
카이로스,2020-11-10,3.25,2020,11,10,5,2
카이로스,2020-11-16,3.15,2020,11,16,6,2
카이로스,2020-11-24,3.025,2020,11,24,7,4
카이로스,2020-11-30,3.3,2020,11,30,8,2
카이로스,2020-12-01,3.15,2020,12,1,9,2
카이로스,2020-12-07,2.9000000000000004,2020,12,7,10,2
카이로스,2020-12-08,2.9000000000000004,2020,12,8,11,2
카이로스,2020-12-14,2.8,2020,12,14,12,2
카이로스,2020-12-15,3.05,2020,12,15,13,2
카이로스,2020-12-21,2.45,2020,12,21,14,2
카이로스,2020-12-22,3.3,2020,12,22,15,2
클리닝 업,2022-06-04,2.737,2022,6,4,1,1
클리닝 업,2022-06-05,2.514,2022,6,5,2,1
클리닝 업,2022-06-11,2.322,2022,6,11,3,1
클리닝 업,2022-06-12,2.57,2022,6,12,4,1
클리닝 업,2022-06-18,1.986,2022,6,18,5,1
클리닝 업,2022-06-19,2.82,2022,6,19,6,1
클리닝 업,2022-06-25,2.018,2022,6,25,7,1
클리닝 업,2022-06-26,2.236,2022,6,26,8,1
클리닝 업,2022-07-02,2.125,2022,7,2,9,1
클리닝 업,2022-07-03,2.787,2022,7,3,10,1
클리닝 업,2022-07-09,2.478,2022,7,9,11,1
클리닝 업,2022-07-10,2.566,2022,7,10,12,1
클리닝 업,2022-07-16,1.978,2022,7,16,13,1
클리닝 업,2022-07-17,2.505,2022,7,17,14,1
클리닝 업,2022-07-23,1.912,2022,7,23,15,1
클리닝 업,2022-07-24,3.015,2022,7,24,16,1
킬잇,2019-03-23,1.114,2019,3,23,1,1
킬잇,2019-03-24,2.321,2019,3,24,2,1
킬잇,2019-03-30,1.311,2019,3,30,3,1
킬잇,2019-03-31,2.757,2019,3,31,4,1
킬잇,2019-04-06,1.085,2019,4,6,5,1
킬잇,2019-04-07,2.216,2019,4,7,6,1
킬잇,2019-04-13,0.926,2019,4,13,7,1
킬잇,2019-04-14,1.772,2019,4,14,8,1
킬잇,2019-04-20,1.021,2019,4,20,9,1
킬잇,2019-04-21,2.298,2019,4,21,10,1
킬잇,2019-04-27,1.359,2019,4,27,11,1
킬잇,2019-04-28,2.546,2019,4,28,12,1
킬힐,2022-03-09,4.375,2022,3,9,1,1
킬힐,2022-03-10,3.997,2022,3,10,2,1
킬힐,2022-03-16,3.158,2022,3,16,3,1
킬힐,2022-03-17,3.499,2022,3,17,4,1
킬힐,2022-03-23,2.251,2022,3,23,5,1
킬힐,2022-03-24,3.636,2022,3,24,6,1
킬힐,2022-03-30,2.306,2022,3,30,7,1
킬힐,2022-03-31,2.629,2022,3,31,8,1
킬힐,2022-04-06,3.21,2022,4,6,9,1
킬힐,2022-04-07,3.67,2022,4,7,10,1
킬힐,2022-04-13,3.354,2022,4,13,11,1
킬힐,2022-04-14,3.823,2022,4,14,12,1
킬힐,2022-04-20,3.554,2022,4,20,13,1
킬힐,2022-04-21,4.736,2022,4,21,14,1
타인은 지옥이다,2019-08-31,3.763,2019,8,31,1,1
타인은 지옥이다,2019-09-01,3.538,2019,9,1,2,1
타인은 지옥이다,2019-09-07,3.191,2019,9,7,3,1
타인은 지옥이다,2019-09-08,3.082,2019,9,8,4,1
타인은 지옥이다,2019-09-21,2.2,2019,9,21,5,1
타인은 지옥이다,2019-09-22,3.4,2019,9,22,6,1
타인은 지옥이다,2019-09-28,1.964,2019,9,28,7,1
타인은 지옥이다,2019-09-29,2.651,2019,9,29,8,1
타인은 지옥이다,2019-10-05,2.355,2019,10,5,9,1
타인은 지옥이다,2019-10-06,3.908,2019,10,6,10,1
타임즈,2021-02-20,1.576,2021,2,20,1,1
타임즈,2021-02-21,2.709,2021,2,21,2,1
타임즈,2021-02-27,1.6,2021,2,27,3,1
타임즈,2021-02-28,2.844,2021,2,28,4,1
타임즈,2021-03-06,1.6,2021,3,6,5,1
타임즈,2021-03-07,2.42,2021,3,7,6,1
타임즈,2021-03-13,1.5,2021,3,13,7,1
타임즈,2021-03-14,2.301,2021,3,14,8,1
타임즈,2021-03-20,1.4,2021,3,20,9,1
타임즈,2021-03-21,2.801,2021,3,21,10,1
타임즈,2021-03-27,1.36,2021,3,27,11,1
타임즈,2021-03-28,3.079,2021,3,28,12,1
태양의 계절,2019-06-03,10.4,2019,6,3,1,1
태양의 계절,2019-06-04,10.1,2019,6,4,2,1
태양의 계절,2019-06-05,9.5,2019,6,5,3,1
태양의 계절,2019-06-06,10.5,2019,6,6,4,1
태양의 계절,2019-06-07,8.8,2019,6,7,5,1
태양의 계절,2019-06-10,10.4,2019,6,10,6,1
태양의 계절,2019-06-12,10.1,2019,6,12,7,1
태양의 계절,2019-06-13,9.6,2019,6,13,8,1
태양의 계절,2019-06-14,11.0,2019,6,14,9,1
태양의 계절,2019-06-17,10.6,2019,6,17,10,1
태양의 계절,2019-06-18,11.9,2019,6,18,11,1
태양의 계절,2019-06-19,10.5,2019,6,19,12,1
태양의 계절,2019-06-20,10.6,2019,6,20,13,1
태양의 계절,2019-06-21,9.8,2019,6,21,14,1
태양의 계절,2019-06-24,10.8,2019,6,24,15,1
태양의 계절,2019-06-25,11.3,2019,6,25,16,1
태양의 계절,2019-06-26,11.3,2019,6,26,17,1
태양의 계절,2019-06-27,11.1,2019,6,27,18,1
태양의 계절,2019-06-28,10.7,2019,6,28,19,1
태양의 계절,2019-07-01,11.4,2019,7,1,20,1
태양의 계절,2019-07-02,11.3,2019,7,2,21,1
태양의 계절,2019-07-03,11.0,2019,7,3,22,1
태양의 계절,2019-07-04,10.4,2019,7,4,23,1
태양의 계절,2019-07-05,9.9,2019,7,5,24,1
태양의 계절,2019-07-08,11.0,2019,7,8,25,1
태양의 계절,2019-07-09,11.0,2019,7,9,26,1
태양의 계절,2019-07-10,10.7,2019,7,10,27,1
태양의 계절,2019-07-11,10.5,2019,7,11,28,1
태양의 계절,2019-07-12,10.8,2019,7,12,29,1
태양의 계절,2019-07-15,11.7,2019,7,15,30,1
태양의 계절,2019-07-16,11.4,2019,7,16,31,1
태양의 계절,2019-07-17,10.9,2019,7,17,32,1
태양의 계절,2019-07-18,10.6,2019,7,18,33,1
태양의 계절,2019-07-19,10.6,2019,7,19,34,1
태양의 계절,2019-07-22,10.6,2019,7,22,35,1
태양의 계절,2019-07-23,10.9,2019,7,23,36,1
태양의 계절,2019-07-24,11.1,2019,7,24,37,1
태양의 계절,2019-07-25,11.8,2019,7,25,38,1
태양의 계절,2019-07-29,10.6,2019,7,29,39,1
태양의 계절,2019-07-30,11.7,2019,7,30,40,1
태양의 계절,2019-07-31,11.5,2019,7,31,41,1
태양의 계절,2019-08-01,10.4,2019,8,1,42,1
태양의 계절,2019-08-02,10.2,2019,8,2,43,1
태양의 계절,2019-08-05,10.6,2019,8,5,44,1
태양의 계절,2019-08-06,11.7,2019,8,6,45,1
태양의 계절,2019-08-07,11.4,2019,8,7,46,1
태양의 계절,2019-08-08,11.9,2019,8,8,47,1
태양의 계절,2019-08-09,11.8,2019,8,9,48,1
태양의 계절,2019-08-12,11.6,2019,8,12,49,1
태양의 계절,2019-08-13,11.6,2019,8,13,50,1
태양의 계절,2019-08-14,12.2,2019,8,14,51,1
태양의 계절,2019-08-15,11.8,2019,8,15,52,1
태양의 계절,2019-08-16,12.6,2019,8,16,53,1
태양의 계절,2019-08-19,12.6,2019,8,19,54,1
태양의 계절,2019-08-20,12.6,2019,8,20,55,1
태양의 계절,2019-08-21,13.6,2019,8,21,56,1
태양의 계절,2019-08-22,12.2,2019,8,22,57,1
태양의 계절,2019-08-23,13.1,2019,8,23,58,1
태양의 계절,2019-08-26,13.6,2019,8,26,59,1
태양의 계절,2019-08-27,13.8,2019,8,27,60,1
태양의 계절,2019-08-28,13.3,2019,8,28,61,1
태양의 계절,2019-08-29,14.5,2019,8,29,62,1
태양의 계절,2019-08-30,13.5,2019,8,30,63,1
태양의 계절,2019-09-02,14.8,2019,9,2,64,1
태양의 계절,2019-09-03,14.5,2019,9,3,65,1
태양의 계절,2019-09-04,15.0,2019,9,4,66,1
태양의 계절,2019-09-05,14.8,2019,9,5,67,1
태양의 계절,2019-09-09,14.3,2019,9,9,68,1
태양의 계절,2019-09-10,14.4,2019,9,10,69,1
태양의 계절,2019-09-11,13.6,2019,9,11,70,1
태양의 계절,2019-09-16,14.6,2019,9,16,71,1
태양의 계절,2019-09-17,14.7,2019,9,17,72,1
태양의 계절,2019-09-18,14.5,2019,9,18,73,1
태양의 계절,2019-09-19,14.4,2019,9,19,74,1
태양의 계절,2019-09-20,14.2,2019,9,20,75,1
태양의 계절,2019-09-23,14.5,2019,9,23,76,1
태양의 계절,2019-09-24,15.6,2019,9,24,77,1
태양의 계절,2019-09-25,14.4,2019,9,25,78,1
태양의 계절,2019-09-26,14.7,2019,9,26,79,1
태양의 계절,2019-09-27,14.3,2019,9,27,80,1
태양의 계절,2019-09-30,15.6,2019,9,30,81,1
태양의 계절,2019-10-01,15.6,2019,10,1,82,1
태양의 계절,2019-10-02,17.3,2019,10,2,83,1
태양의 계절,2019-10-03,16.2,2019,10,3,84,1
태양의 계절,2019-10-04,15.3,2019,10,4,85,1
태양의 계절,2019-10-07,15.6,2019,10,7,86,1
태양의 계절,2019-10-08,14.9,2019,10,8,87,1
태양의 계절,2019-10-09,15.3,2019,10,9,88,1
태양의 계절,2019-10-10,15.1,2019,10,10,89,1
태양의 계절,2019-10-11,14.7,2019,10,11,90,1
태양의 계절,2019-10-15,15.1,2019,10,15,91,1
태양의 계절,2019-10-16,15.2,2019,10,16,92,1
태양의 계절,2019-10-17,14.7,2019,10,17,93,1
태양의 계절,2019-10-18,15.5,2019,10,18,94,1
태양의 계절,2019-10-21,15.2,2019,10,21,95,1
태양의 계절,2019-10-23,14.4,2019,10,23,96,1
태양의 계절,2019-10-24,14.5,2019,10,24,97,1
태양의 계절,2019-10-25,15.6,2019,10,25,98,1
태양의 계절,2019-10-28,14.2,2019,10,28,99,1
태양의 계절,2019-10-29,15.3,2019,10,29,100,1
태양의 계절,2019-10-31,14.1,2019,10,31,101,1
태양의 계절,2019-11-01,14.6,2019,11,1,102,1
태종 이방원,2021-12-11,8.7,2021,12,11,1,1
태종 이방원,2021-12-12,9.4,2021,12,12,2,1
태종 이방원,2021-12-18,8.8,2021,12,18,3,1
태종 이방원,2021-12-19,9.2,2021,12,19,4,1
태종 이방원,2021-12-25,8.7,2021,12,25,5,1
태종 이방원,2021-12-26,6.7,2021,12,26,6,1
태종 이방원,2022-01-01,7.4,2022,1,1,7,1
태종 이방원,2022-01-02,10.2,2022,1,2,8,1
태종 이방원,2022-01-08,10.0,2022,1,8,9,1
태종 이방원,2022-01-09,10.2,2022,1,9,10,1
태종 이방원,2022-01-15,11.0,2022,1,15,11,1
태종 이방원,2022-01-16,11.2,2022,1,16,12,1
태종 이방원,2022-02-26,8.0,2022,2,26,13,1
태종 이방원,2022-02-27,9.0,2022,2,27,14,1
태종 이방원,2022-03-05,8.9,2022,3,5,15,1
태종 이방원,2022-03-06,9.5,2022,3,6,16,1
태종 이방원,2022-03-12,9.0,2022,3,12,17,1
태종 이방원,2022-03-13,9.7,2022,3,13,18,1
태종 이방원,2022-03-19,9.9,2022,3,19,19,1
태종 이방원,2022-03-20,9.9,2022,3,20,20,1
태종 이방원,2022-03-26,9.5,2022,3,26,21,1
태종 이방원,2022-03-27,10.0,2022,3,27,22,1
태종 이방원,2022-04-02,10.1,2022,4,2,23,1
태종 이방원,2022-04-03,10.7,2022,4,3,24,1
태종 이방원,2022-04-09,9.5,2022,4,9,25,1
태종 이방원,2022-04-10,11.5,2022,4,10,26,1
태종 이방원,2022-04-16,9.3,2022,4,16,27,1
태종 이방원,2022-04-17,11.7,2022,4,17,28,1
태종 이방원,2022-04-23,10.2,2022,4,23,29,1
태종 이방원,2022-04-24,11.3,2022,4,24,30,1
태종 이방원,2022-04-30,10.7,2022,4,30,31,1
태종 이방원,2022-05-01,11.5,2022,5,1,32,1
태풍의 신부,2022-10-10,12.8,2022,10,10,1,1
태풍의 신부,2022-10-11,12.2,2022,10,11,2,1
태풍의 신부,2022-10-12,11.4,2022,10,12,3,1
태풍의 신부,2022-10-13,12.9,2022,10,13,4,1
태풍의 신부,2022-10-14,12.3,2022,10,14,5,1
태풍의 신부,2022-10-18,13.7,2022,10,18,6,1
태풍의 신부,2022-10-19,12.4,2022,10,19,7,1
태풍의 신부,2022-10-20,13.3,2022,10,20,8,1
태풍의 신부,2022-10-21,12.4,2022,10,21,9,1
태풍의 신부,2022-10-24,13.2,2022,10,24,10,1
태풍의 신부,2022-10-25,12.8,2022,10,25,11,1
태풍의 신부,2022-10-26,12.5,2022,10,26,12,1
태풍의 신부,2022-10-28,12.6,2022,10,28,13,1
태풍의 신부,2022-10-31,12.3,2022,10,31,14,1
태풍의 신부,2022-11-02,12.8,2022,11,2,15,1
태풍의 신부,2022-11-03,13.6,2022,11,3,16,1
태풍의 신부,2022-11-04,12.2,2022,11,4,17,1
태풍의 신부,2022-11-07,12.8,2022,11,7,18,1
태풍의 신부,2022-11-08,13.3,2022,11,8,19,1
태풍의 신부,2022-11-09,13.2,2022,11,9,20,1
태풍의 신부,2022-11-10,13.0,2022,11,10,21,1
태풍의 신부,2022-11-11,13.1,2022,11,11,22,1
태풍의 신부,2022-11-14,13.9,2022,11,14,23,1
태풍의 신부,2022-11-15,13.6,2022,11,15,24,1
태풍의 신부,2022-11-16,13.7,2022,11,16,25,1
태풍의 신부,2022-11-17,13.0,2022,11,17,26,1
태풍의 신부,2022-11-18,12.8,2022,11,18,27,1
태풍의 신부,2022-11-21,13.5,2022,11,21,28,1
태풍의 신부,2022-11-23,13.7,2022,11,23,29,1
태풍의 신부,2022-11-25,13.2,2022,11,25,30,1
태풍의 신부,2022-11-29,13.2,2022,11,29,31,1
태풍의 신부,2022-11-30,13.3,2022,11,30,32,1
태풍의 신부,2022-12-01,13.3,2022,12,1,33,1
태풍의 신부,2022-12-02,12.6,2022,12,2,34,1
태풍의 신부,2022-12-05,13.8,2022,12,5,35,1
태풍의 신부,2022-12-06,13.9,2022,12,6,36,1
태풍의 신부,2022-12-07,13.0,2022,12,7,37,1
태풍의 신부,2022-12-08,14.2,2022,12,8,38,1
태풍의 신부,2022-12-09,13.4,2022,12,9,39,1
태풍의 신부,2022-12-12,14.2,2022,12,12,40,1
태풍의 신부,2022-12-13,14.5,2022,12,13,41,1
태풍의 신부,2022-12-14,13.5,2022,12,14,42,1
태풍의 신부,2022-12-15,14.4,2022,12,15,43,1
태풍의 신부,2022-12-16,13.9,2022,12,16,44,1
태풍의 신부,2022-12-19,14.6,2022,12,19,45,1
태풍의 신부,2022-12-20,14.7,2022,12,20,46,1
태풍의 신부,2022-12-21,14.0,2022,12,21,47,1
태풍의 신부,2022-12-22,15.4,2022,12,22,48,1
태풍의 신부,2022-12-23,14.0,2022,12,23,49,1
태풍의 신부,2022-12-26,14.2,2022,12,26,50,1
태풍의 신부,2022-12-27,14.3,2022,12,27,51,1
태풍의 신부,2022-12-28,14.0,2022,12,28,52,1
태풍의 신부,2022-12-29,14.8,2022,12,29,53,1
태풍의 신부,2022-12-30,13.9,2022,12,30,54,1
태풍의 신부,2023-01-02,15.2,2023,1,2,55,1
태풍의 신부,2023-01-03,15.1,2023,1,3,56,1
태풍의 신부,2023-01-04,14.1,2023,1,4,57,1
태풍의 신부,2023-01-05,15.1,2023,1,5,58,1
태풍의 신부,2023-01-06,13.9,2023,1,6,59,1
태풍의 신부,2023-01-09,15.1,2023,1,9,60,1
태풍의 신부,2023-01-10,14.4,2023,1,10,61,1
태풍의 신부,2023-01-11,13.2,2023,1,11,62,1
태풍의 신부,2023-01-12,13.7,2023,1,12,63,1
태풍의 신부,2023-01-13,14.3,2023,1,13,64,1
태풍의 신부,2023-01-16,14.5,2023,1,16,65,1
태풍의 신부,2023-01-17,14.9,2023,1,17,66,1
태풍의 신부,2023-01-18,13.8,2023,1,18,67,1
태풍의 신부,2023-01-19,14.3,2023,1,19,68,1
태풍의 신부,2023-01-20,13.7,2023,1,20,69,1
태풍의 신부,2023-01-24,14.9,2023,1,24,70,1
태풍의 신부,2023-01-25,14.5,2023,1,25,71,1
태풍의 신부,2023-01-26,14.5,2023,1,26,72,1
태풍의 신부,2023-01-27,13.8,2023,1,27,73,1
태풍의 신부,2023-01-30,14.3,2023,1,30,74,1
태풍의 신부,2023-01-31,14.2,2023,1,31,75,1
태풍의 신부,2023-02-01,13.6,2023,2,1,76,1
태풍의 신부,2023-02-02,15.7,2023,2,2,77,1
태풍의 신부,2023-02-03,14.4,2023,2,3,78,1
태풍의 신부,2023-02-06,14.8,2023,2,6,79,1
태풍의 신부,2023-02-07,14.5,2023,2,7,80,1
태풍의 신부,2023-02-08,14.5,2023,2,8,81,1
태풍의 신부,2023-02-09,14.4,2023,2,9,82,1
태풍의 신부,2023-02-10,14.9,2023,2,10,83,1
태풍의 신부,2023-02-13,14.7,2023,2,13,84,1
태풍의 신부,2023-02-14,14.5,2023,2,14,85,1
태풍의 신부,2023-02-15,13.8,2023,2,15,86,1
태풍의 신부,2023-02-16,14.1,2023,2,16,87,1
태풍의 신부,2023-02-17,13.5,2023,2,17,88,1
태풍의 신부,2023-02-20,14.7,2023,2,20,89,1
태풍의 신부,2023-02-21,14.0,2023,2,21,90,1
태풍의 신부,2023-02-22,13.9,2023,2,22,91,1
태풍의 신부,2023-02-23,14.4,2023,2,23,92,1
태풍의 신부,2023-02-24,13.7,2023,2,24,93,1
태풍의 신부,2023-02-27,14.6,2023,2,27,94,1
태풍의 신부,2023-02-28,14.5,2023,2,28,95,1
태풍의 신부,2023-03-01,13.0,2023,3,1,96,1
태풍의 신부,2023-03-02,13.9,2023,3,2,97,1
태풍의 신부,2023-03-03,13.9,2023,3,3,98,1
태풍의 신부,2023-03-06,14.3,2023,3,6,99,1
태풍의 신부,2023-03-07,14.4,2023,3,7,100,1
태풍의 신부,2023-03-08,14.4,2023,3,8,101,1
태풍의 신부,2023-03-09,14.5,2023,3,9,102,1
트랩,2019-02-09,2.36,2019,2,9,1,1
트랩,2019-02-10,3.624,2019,2,10,2,1
트랩,2019-02-16,2.8,2019,2,16,3,1
트랩,2019-02-17,3.692,2019,2,17,4,1
트랩,2019-02-23,2.7,2019,2,23,5,1
트랩,2019-02-24,3.893,2019,2,24,6,1
트랩,2019-03-03,3.992,2019,3,3,7,1
트레이서,2022-01-07,7.4,2022,1,7,1,1
트레이서,2022-01-08,6.0,2022,1,8,2,1
트레이서,2022-01-14,8.6,2022,1,14,3,1
트레이서,2022-01-15,7.7,2022,1,15,4,1
트레이서,2022-01-21,8.0,2022,1,21,5,1
트레이서,2022-01-22,7.8,2022,1,22,6,1
트레이서,2022-01-28,7.8,2022,1,28,7,1
트레이서,2022-01-29,7.6,2022,1,29,8,1
트레이서,2022-02-26,5.6,2022,2,26,9,2
트레이서,2022-03-05,4.6,2022,3,5,10,1
트레이서,2022-03-11,6.5,2022,3,11,11,1
트레이서,2022-03-12,4.1,2022,3,12,12,1
트레이서,2022-03-18,8.1,2022,3,18,13,1
트레이서,2022-03-19,6.1,2022,3,19,14,1
트레이서,2022-03-25,9.0,2022,3,25,15,1
트레인,2020-07-11,1.367,2020,7,11,1,1
트레인,2020-07-12,1.443,2020,7,12,2,1
트레인,2020-07-18,0.994,2020,7,18,3,1
트레인,2020-07-19,1.3,2020,7,19,4,1
트레인,2020-07-25,0.997,2020,7,25,5,1
트레인,2020-07-26,1.41,2020,7,26,6,1
트레인,2020-08-01,1.394,2020,8,1,7,1
트레인,2020-08-02,1.297,2020,8,2,8,1
트레인,2020-08-08,1.107,2020,8,8,9,1
트레인,2020-08-09,1.406,2020,8,9,10,1
트레인,2020-08-15,1.172,2020,8,15,11,1
트레인,2020-08-16,1.426,2020,8,16,12,1
트롤리,2022-12-19,4.6,2022,12,19,1,1
트롤리,2022-12-20,4.5,2022,12,20,2,1
트롤리,2022-12-26,3.8,2022,12,26,3,1
트롤리,2022-12-27,3.6,2022,12,27,4,1
트롤리,2023-01-02,3.9,2023,1,2,5,1
트롤리,2023-01-03,3.5,2023,1,3,6,1
트롤리,2023-01-09,4.2,2023,1,9,7,1
트롤리,2023-01-10,3.7,2023,1,10,8,1
트롤리,2023-01-16,4.4,2023,1,16,9,1
트롤리,2023-01-17,3.3,2023,1,17,10,1
트롤리,2023-01-30,3.3,2023,1,30,11,1
트롤리,2023-01-31,3.5,2023,1,31,12,1
트롤리,2023-02-06,3.6,2023,2,6,13,1
트롤리,2023-02-07,3.6,2023,2,7,14,1
트롤리,2023-02-13,4.2,2023,2,13,15,1
트롤리,2023-02-14,4.2,2023,2,14,16,1
특별근로감독관 조장풍,2019-04-08,4.65,2019,4,8,1,2
특별근로감독관 조장풍,2019-04-09,4.3,2019,4,9,2,2
특별근로감독관 조장풍,2019-04-15,5.85,2019,4,15,3,2
특별근로감독관 조장풍,2019-04-16,6.3,2019,4,16,4,2
특별근로감독관 조장풍,2019-04-22,6.15,2019,4,22,5,2
특별근로감독관 조장풍,2019-04-23,6.15,2019,4,23,6,2
특별근로감독관 조장풍,2019-04-29,5.95,2019,4,29,7,2
특별근로감독관 조장풍,2019-04-30,6.1,2019,4,30,8,2
특별근로감독관 조장풍,2019-05-06,7.2,2019,5,6,9,2
특별근로감독관 조장풍,2019-05-07,6.7,2019,5,7,10,2
특별근로감독관 조장풍,2019-05-13,7.2,2019,5,13,11,2
특별근로감독관 조장풍,2019-05-14,7.699999999999999,2019,5,14,12,2
특별근로감독관 조장풍,2019-05-20,7.25,2019,5,20,13,2
특별근로감독관 조장풍,2019-05-21,7.4,2019,5,21,14,2
특별근로감독관 조장풍,2019-05-27,7.4,2019,5,27,15,2
특별근로감독관 조장풍,2019-05-28,7.800000000000001,2019,5,28,16,2
판도라: 조작된 낙원,2023-03-11,4.891,2023,3,11,1,1
판도라: 조작된 낙원,2023-03-12,5.707,2023,3,12,2,1
판도라: 조작된 낙원,2023-03-18,3.877,2023,3,18,3,1
판도라: 조작된 낙원,2023-03-19,4.057,2023,3,19,4,1
